objectid,event_year,event_month,event_dow,event_type
721,2014,January,Tuesday,Person in Crisis
722,2014,January,Tuesday,Person in Crisis
723,2014,January,Tuesday,Person in Crisis
724,2014,January,Tuesday,Person in Crisis
725,2014,January,Tuesday,Suicide-related
726,2014,January,Tuesday,Suicide-related
727,2014,January,Tuesday,Person in Crisis
728,2014,January,Tuesday,Overdose
729,2014,January,Tuesday,Suicide-related
730,2014,January,Tuesday,Suicide-related
731,2014,January,Tuesday,Person in Crisis
732,2014,January,Tuesday,Person in Crisis
733,2014,January,Tuesday,Suicide-related
734,2014,January,Tuesday,Suicide-related
735,2014,January,Tuesday,Suicide-related
736,2014,January,Tuesday,Person in Crisis
737,2014,January,Tuesday,Suicide-related
738,2014,January,Tuesday,Person in Crisis
739,2014,January,Tuesday,Overdose
740,2014,January,Tuesday,Person in Crisis
741,2014,January,Tuesday,Overdose
742,2014,January,Tuesday,Overdose
743,2014,January,Tuesday,Person in Crisis
744,2014,January,Tuesday,Person in Crisis
745,2014,January,Tuesday,Person in Crisis
746,2014,January,Tuesday,Suicide-related
747,2014,January,Tuesday,Suicide-related
748,2014,January,Tuesday,Person in Crisis
749,2014,January,Tuesday,Overdose
750,2014,January,Tuesday,Person in Crisis
751,2014,January,Tuesday,Suicide-related
752,2014,January,Tuesday,Person in Crisis
753,2014,January,Tuesday,Person in Crisis
754,2014,January,Tuesday,Person in Crisis
755,2014,January,Tuesday,Suicide-related
756,2014,January,Tuesday,Person in Crisis
757,2014,January,Tuesday,Person in Crisis
758,2014,January,Tuesday,Suicide-related
759,2014,January,Tuesday,Person in Crisis
760,2014,January,Tuesday,Person in Crisis
761,2014,January,Tuesday,Suicide-related
762,2014,January,Tuesday,Person in Crisis
763,2014,January,Tuesday,Person in Crisis
764,2014,January,Tuesday,Person in Crisis
765,2014,January,Tuesday,Suicide-related
766,2014,January,Tuesday,Person in Crisis
767,2014,January,Tuesday,Suicide-related
768,2014,January,Tuesday,Person in Crisis
769,2014,January,Tuesday,Suicide-related
770,2014,January,Tuesday,Suicide-related
771,2014,January,Tuesday,Person in Crisis
772,2014,January,Tuesday,Person in Crisis
773,2014,January,Wednesday,Person in Crisis
774,2014,January,Wednesday,Suicide-related
775,2014,January,Wednesday,Person in Crisis
776,2014,January,Wednesday,Person in Crisis
777,2014,January,Wednesday,Person in Crisis
778,2014,January,Wednesday,Suicide-related
779,2014,January,Wednesday,Person in Crisis
780,2014,January,Wednesday,Person in Crisis
781,2014,January,Wednesday,Suicide-related
782,2014,January,Wednesday,Person in Crisis
783,2014,January,Wednesday,Person in Crisis
784,2014,January,Wednesday,Suicide-related
785,2014,January,Wednesday,Suicide-related
786,2014,January,Wednesday,Person in Crisis
787,2014,January,Wednesday,Suicide-related
788,2014,January,Wednesday,Person in Crisis
789,2014,January,Wednesday,Person in Crisis
790,2014,January,Wednesday,Person in Crisis
791,2014,January,Wednesday,Person in Crisis
792,2014,January,Wednesday,Person in Crisis
793,2014,January,Wednesday,Person in Crisis
794,2014,January,Wednesday,Person in Crisis
795,2014,January,Wednesday,Suicide-related
796,2014,January,Wednesday,Person in Crisis
797,2014,January,Wednesday,Suicide-related
798,2014,January,Wednesday,Person in Crisis
799,2014,January,Wednesday,Person in Crisis
800,2014,January,Wednesday,Person in Crisis
801,2014,January,Wednesday,Suicide-related
802,2014,January,Wednesday,Person in Crisis
803,2014,January,Wednesday,Person in Crisis
804,2014,January,Wednesday,Suicide-related
805,2014,January,Wednesday,Suicide-related
806,2014,January,Wednesday,Person in Crisis
807,2014,January,Wednesday,Overdose
808,2014,January,Wednesday,Person in Crisis
809,2014,January,Wednesday,Suicide-related
810,2014,January,Wednesday,Person in Crisis
811,2014,January,Wednesday,Person in Crisis
812,2014,January,Wednesday,Person in Crisis
813,2014,January,Wednesday,Suicide-related
814,2014,January,Wednesday,Person in Crisis
815,2014,January,Wednesday,Person in Crisis
816,2014,January,Wednesday,Person in Crisis
817,2014,January,Wednesday,Suicide-related
818,2014,January,Wednesday,Person in Crisis
819,2014,January,Wednesday,Suicide-related
820,2014,January,Wednesday,Person in Crisis
821,2014,January,Wednesday,Person in Crisis
822,2014,January,Wednesday,Overdose
823,2014,January,Wednesday,Suicide-related
824,2014,January,Wednesday,Suicide-related
825,2014,January,Wednesday,Suicide-related
826,2014,January,Wednesday,Person in Crisis
827,2014,January,Wednesday,Suicide-related
828,2014,January,Wednesday,Suicide-related
829,2014,January,Wednesday,Suicide-related
830,2014,January,Wednesday,Person in Crisis
831,2014,January,Wednesday,Person in Crisis
832,2014,January,Wednesday,Suicide-related
833,2014,January,Wednesday,Person in Crisis
834,2014,January,Wednesday,Person in Crisis
835,2014,January,Wednesday,Person in Crisis
836,2014,January,Thursday,Suicide-related
837,2014,January,Thursday,Person in Crisis
838,2014,January,Thursday,Person in Crisis
839,2014,January,Thursday,Suicide-related
840,2014,January,Thursday,Person in Crisis
841,2014,January,Thursday,Overdose
842,2014,January,Thursday,Person in Crisis
843,2014,January,Thursday,Suicide-related
844,2014,January,Thursday,Suicide-related
845,2014,January,Thursday,Suicide-related
846,2014,January,Thursday,Person in Crisis
847,2014,January,Thursday,Person in Crisis
848,2014,January,Thursday,Person in Crisis
849,2014,January,Thursday,Person in Crisis
850,2014,January,Thursday,Person in Crisis
851,2014,January,Thursday,Person in Crisis
852,2014,January,Thursday,Person in Crisis
853,2014,January,Thursday,Person in Crisis
854,2014,January,Thursday,Person in Crisis
855,2014,January,Thursday,Person in Crisis
856,2014,January,Thursday,Person in Crisis
857,2014,January,Thursday,Person in Crisis
858,2014,January,Thursday,Person in Crisis
859,2014,January,Thursday,Person in Crisis
860,2014,January,Thursday,Suicide-related
861,2014,January,Thursday,Suicide-related
862,2014,January,Thursday,Suicide-related
863,2014,January,Thursday,Person in Crisis
864,2014,January,Thursday,Suicide-related
865,2014,January,Thursday,Person in Crisis
866,2014,January,Thursday,Suicide-related
867,2014,January,Thursday,Person in Crisis
868,2014,January,Thursday,Person in Crisis
869,2014,January,Thursday,Suicide-related
870,2014,January,Thursday,Person in Crisis
871,2014,January,Thursday,Person in Crisis
872,2014,January,Thursday,Overdose
873,2014,January,Thursday,Person in Crisis
874,2014,January,Thursday,Person in Crisis
875,2014,January,Thursday,Person in Crisis
876,2014,January,Thursday,Person in Crisis
877,2014,January,Thursday,Person in Crisis
878,2014,January,Thursday,Suicide-related
879,2014,January,Thursday,Suicide-related
880,2014,January,Thursday,Person in Crisis
881,2014,January,Thursday,Overdose
882,2014,January,Thursday,Person in Crisis
883,2014,January,Thursday,Suicide-related
884,2014,January,Thursday,Person in Crisis
885,2014,January,Thursday,Person in Crisis
886,2014,January,Thursday,Person in Crisis
887,2014,January,Thursday,Person in Crisis
888,2014,January,Thursday,Overdose
889,2014,January,Thursday,Person in Crisis
890,2014,January,Thursday,Suicide-related
891,2014,January,Thursday,Person in Crisis
892,2014,January,Thursday,Person in Crisis
893,2014,January,Thursday,Person in Crisis
894,2014,January,Thursday,Overdose
895,2014,January,Thursday,Person in Crisis
896,2014,January,Thursday,Person in Crisis
897,2014,January,Thursday,Person in Crisis
898,2014,January,Thursday,Suicide-related
899,2014,January,Thursday,Person in Crisis
900,2014,January,Thursday,Suicide-related
901,2014,January,Thursday,Suicide-related
902,2014,January,Friday,Person in Crisis
903,2014,January,Friday,Person in Crisis
904,2014,January,Friday,Suicide-related
905,2014,January,Friday,Person in Crisis
906,2014,January,Friday,Person in Crisis
907,2014,January,Friday,Person in Crisis
908,2014,January,Friday,Person in Crisis
909,2014,January,Friday,Person in Crisis
910,2014,January,Friday,Person in Crisis
911,2014,January,Friday,Overdose
912,2014,January,Friday,Person in Crisis
913,2014,January,Friday,Suicide-related
914,2014,January,Friday,Person in Crisis
915,2014,January,Friday,Person in Crisis
916,2014,January,Friday,Person in Crisis
917,2014,January,Friday,Suicide-related
918,2014,January,Friday,Person in Crisis
919,2014,January,Friday,Person in Crisis
920,2014,January,Friday,Suicide-related
921,2014,January,Friday,Suicide-related
922,2014,January,Friday,Person in Crisis
923,2014,January,Friday,Person in Crisis
924,2014,January,Friday,Suicide-related
925,2014,January,Friday,Overdose
926,2014,January,Friday,Suicide-related
927,2014,January,Friday,Person in Crisis
928,2014,January,Friday,Person in Crisis
929,2014,January,Friday,Person in Crisis
930,2014,January,Friday,Person in Crisis
931,2014,January,Friday,Person in Crisis
932,2014,January,Friday,Overdose
933,2014,January,Friday,Suicide-related
934,2014,January,Friday,Person in Crisis
935,2014,January,Friday,Person in Crisis
936,2014,January,Friday,Overdose
937,2014,January,Friday,Overdose
938,2014,January,Friday,Person in Crisis
939,2014,January,Friday,Person in Crisis
940,2014,January,Friday,Overdose
941,2014,January,Friday,Person in Crisis
942,2014,January,Friday,Suicide-related
943,2014,January,Friday,Person in Crisis
944,2014,January,Friday,Person in Crisis
945,2014,January,Friday,Suicide-related
946,2014,January,Friday,Person in Crisis
947,2014,January,Friday,Person in Crisis
948,2014,January,Friday,Person in Crisis
949,2014,January,Friday,Suicide-related
950,2014,January,Friday,Suicide-related
951,2014,January,Friday,Person in Crisis
952,2014,January,Friday,Suicide-related
953,2014,January,Friday,Person in Crisis
954,2014,January,Friday,Overdose
955,2014,January,Saturday,Suicide-related
956,2014,January,Saturday,Person in Crisis
957,2014,January,Saturday,Suicide-related
958,2014,January,Saturday,Person in Crisis
959,2014,January,Saturday,Person in Crisis
960,2014,January,Saturday,Person in Crisis
961,2014,January,Saturday,Overdose
962,2014,January,Saturday,Suicide-related
963,2014,January,Saturday,Person in Crisis
964,2014,January,Saturday,Person in Crisis
965,2014,January,Saturday,Person in Crisis
966,2014,January,Saturday,Person in Crisis
967,2014,January,Saturday,Person in Crisis
968,2014,January,Saturday,Suicide-related
969,2014,January,Saturday,Person in Crisis
970,2014,January,Saturday,Overdose
971,2014,January,Saturday,Person in Crisis
972,2014,January,Saturday,Person in Crisis
973,2014,January,Saturday,Person in Crisis
974,2014,January,Saturday,Person in Crisis
975,2014,January,Saturday,Person in Crisis
976,2014,January,Saturday,Overdose
977,2014,January,Saturday,Suicide-related
978,2014,January,Saturday,Person in Crisis
979,2014,January,Saturday,Person in Crisis
980,2014,January,Saturday,Overdose
981,2014,January,Saturday,Suicide-related
982,2014,January,Saturday,Suicide-related
983,2014,January,Saturday,Suicide-related
984,2014,January,Saturday,Suicide-related
985,2014,January,Saturday,Person in Crisis
986,2014,January,Saturday,Suicide-related
987,2014,January,Saturday,Person in Crisis
988,2014,January,Saturday,Person in Crisis
989,2014,January,Saturday,Suicide-related
990,2014,January,Saturday,Person in Crisis
991,2014,January,Saturday,Person in Crisis
992,2014,January,Saturday,Person in Crisis
993,2014,January,Saturday,Suicide-related
994,2014,January,Saturday,Suicide-related
995,2014,January,Saturday,Person in Crisis
996,2014,January,Saturday,Person in Crisis
997,2014,January,Saturday,Person in Crisis
998,2014,January,Saturday,Suicide-related
999,2014,January,Sunday,Suicide-related
1000,2014,January,Sunday,Suicide-related
1001,2014,January,Sunday,Person in Crisis
1002,2014,January,Sunday,Person in Crisis
1003,2014,January,Sunday,Person in Crisis
1004,2014,January,Sunday,Person in Crisis
1005,2014,January,Sunday,Person in Crisis
1006,2014,January,Sunday,Person in Crisis
1007,2014,January,Sunday,Person in Crisis
1008,2014,January,Sunday,Person in Crisis
1009,2014,January,Sunday,Person in Crisis
1010,2014,January,Sunday,Person in Crisis
1011,2014,January,Sunday,Person in Crisis
1012,2014,January,Sunday,Suicide-related
1013,2014,January,Sunday,Person in Crisis
1014,2014,January,Sunday,Person in Crisis
1015,2014,January,Sunday,Person in Crisis
1016,2014,January,Sunday,Suicide-related
1017,2014,January,Sunday,Person in Crisis
1018,2014,January,Sunday,Person in Crisis
1019,2014,January,Sunday,Person in Crisis
1020,2014,January,Sunday,Person in Crisis
1021,2014,January,Sunday,Suicide-related
1022,2014,January,Sunday,Suicide-related
1023,2014,January,Sunday,Person in Crisis
1024,2014,January,Sunday,Person in Crisis
1025,2014,January,Sunday,Suicide-related
1026,2014,January,Sunday,Person in Crisis
1027,2014,January,Sunday,Person in Crisis
1028,2014,January,Sunday,Suicide-related
1029,2014,January,Sunday,Person in Crisis
1030,2014,January,Sunday,Suicide-related
1031,2014,January,Sunday,Person in Crisis
1032,2014,January,Sunday,Person in Crisis
1033,2014,January,Sunday,Suicide-related
1034,2014,January,Sunday,Person in Crisis
1035,2014,January,Sunday,Person in Crisis
1036,2014,January,Sunday,Person in Crisis
1037,2014,January,Sunday,Person in Crisis
1038,2014,January,Sunday,Suicide-related
1039,2014,January,Sunday,Person in Crisis
1040,2014,January,Sunday,Overdose
1041,2014,January,Sunday,Suicide-related
1042,2014,January,Sunday,Person in Crisis
1043,2014,January,Sunday,Person in Crisis
1044,2014,January,Sunday,Person in Crisis
1045,2014,January,Sunday,Suicide-related
1046,2014,January,Sunday,Suicide-related
1047,2014,January,Monday,Person in Crisis
1048,2014,January,Monday,Person in Crisis
1049,2014,January,Monday,Person in Crisis
1050,2014,January,Monday,Suicide-related
1051,2014,January,Monday,Overdose
1052,2014,January,Monday,Person in Crisis
1053,2014,January,Monday,Person in Crisis
1054,2014,January,Monday,Suicide-related
1055,2014,January,Monday,Suicide-related
1056,2014,January,Monday,Person in Crisis
1057,2014,January,Monday,Person in Crisis
1058,2014,January,Monday,Person in Crisis
1059,2014,January,Monday,Person in Crisis
1060,2014,January,Monday,Overdose
1061,2014,January,Monday,Suicide-related
1062,2014,January,Monday,Person in Crisis
1063,2014,January,Monday,Suicide-related
1064,2014,January,Monday,Suicide-related
1065,2014,January,Monday,Overdose
1066,2014,January,Monday,Person in Crisis
1067,2014,January,Monday,Person in Crisis
1068,2014,January,Monday,Person in Crisis
1069,2014,January,Monday,Suicide-related
1070,2014,January,Monday,Person in Crisis
1071,2014,January,Monday,Overdose
1072,2014,January,Monday,Suicide-related
1073,2014,January,Monday,Person in Crisis
1074,2014,January,Monday,Person in Crisis
1075,2014,January,Monday,Suicide-related
1076,2014,January,Monday,Person in Crisis
1077,2014,January,Monday,Person in Crisis
1078,2014,January,Monday,Person in Crisis
1079,2014,January,Monday,Person in Crisis
1080,2014,January,Monday,Overdose
1081,2014,January,Monday,Suicide-related
1082,2014,January,Monday,Person in Crisis
1083,2014,January,Monday,Overdose
1084,2014,January,Monday,Person in Crisis
1085,2014,January,Monday,Person in Crisis
1086,2014,January,Monday,Person in Crisis
1087,2014,January,Monday,Suicide-related
1088,2014,January,Monday,Person in Crisis
1089,2014,January,Monday,Suicide-related
1090,2014,January,Monday,Person in Crisis
