_id,OBJECTID,EVENT_ID,EVENT_DATE,EVENT_YEAR,EVENT_MONTH,EVENT_DOW,EVENT_HOUR,EVENT_TYPE,DIVISION,OCCURRENCE_CREATED,APPREHENSION_MADE,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140
210,210,1279179,NA,2014,January,Sunday,13,Person in Crisis,D51,No,No,73,Moss Park,73,Moss Park (73)
211,211,1276755,NA,2014,January,Sunday,0,Overdose,D13,No,No,106,Humewood-Cedarvale,106,Humewood-Cedarvale (106)
212,212,1278790,NA,2014,January,Sunday,12,Person in Crisis,D42,No,No,129,Agincourt North,129,Agincourt North (129)
213,213,1281429,NA,2014,January,Sunday,20,Person in Crisis,D42,No,No,118,Tam O'Shanter-Sullivan,118,Tam O'Shanter-Sullivan (118)
214,214,1278035,NA,2014,January,Sunday,8,Suicide-related,D31,Yes,No,22,Humbermede,22,Humbermede (22)
215,215,1280717,NA,2014,January,Sunday,18,Person in Crisis,D41,No,No,122,Birchcliffe-Cliffside,122,Birchcliffe-Cliffside (122)
216,216,1278862,NA,2014,January,Sunday,12,Person in Crisis,D14,No,No,163,Fort York-Liberty Village,82,Niagara (82)
217,217,1281560,NA,2014,January,Sunday,21,Suicide-related,D32,Yes,Yes,35,Westminster-Branson,35,Westminster-Branson (35)
218,218,1280059,NA,2014,January,Sunday,16,Suicide-related,D53,No,No,97,Yonge-St.Clair,97,Yonge-St.Clair (97)
219,219,1280928,NA,2014,January,Sunday,19,Overdose,D22,Yes,No,18,New Toronto,18,New Toronto (18)
220,220,1280034,NA,2014,January,Sunday,16,Overdose,D23,No,No,1,West Humber-Clairville,1,West Humber-Clairville (1)
221,221,1281637,NA,2014,January,Sunday,21,Person in Crisis,D14,No,No,162,West Queen West,82,Niagara (82)
222,222,1279651,NA,2014,January,Sunday,14,Overdose,D51,No,No,71,Cabbagetown-South St.James Town,71,Cabbagetown-South St.James Town (71)
223,223,1280947,NA,2014,January,Sunday,19,Suicide-related,D53,No,No,95,Annex,95,Annex (95)
224,224,1277852,NA,2014,January,Sunday,7,Person in Crisis,D22,No,No,159,Etobicoke City Centre,14,Islington-City Centre West (14)
225,225,1279794,NA,2014,January,Sunday,15,Person in Crisis,D42,No,No,129,Agincourt North,129,Agincourt North (129)
226,226,1280826,NA,2014,January,Sunday,18,Person in Crisis,D55,No,No,70,South Riverdale,70,South Riverdale (70)
227,227,1277237,NA,2014,January,Sunday,2,Person in Crisis,D51,No,No,73,Moss Park,73,Moss Park (73)
228,228,1278468,NA,2014,January,Sunday,10,Person in Crisis,D22,Yes,Yes,159,Etobicoke City Centre,14,Islington-City Centre West (14)
229,229,1276725,NA,2014,January,Sunday,0,Person in Crisis,D53,Yes,No,41,Bridle Path-Sunnybrook-York Mills,41,Bridle Path-Sunnybrook-York Mills (41)
230,230,1278077,NA,2014,January,Sunday,9,Person in Crisis,D33,No,No,47,Don Valley Village,47,Don Valley Village (47)
231,231,1276918,NA,2014,January,Sunday,1,Person in Crisis,D54,Yes,Yes,68,North Riverdale,68,North Riverdale (68)
232,232,1276871,NA,2014,January,Sunday,0,Suicide-related,D53,No,No,79,University,79,University (79)
233,233,1285045,NA,2014,January,Monday,13,Person in Crisis,D32,Yes,Yes,103,Lawrence Park South,103,Lawrence Park South (103)
234,234,1286904,NA,2014,January,Monday,18,Person in Crisis,D52,Yes,No,78,Kensington-Chinatown,78,Kensington-Chinatown (78)
235,235,1283735,NA,2014,January,Monday,9,Person in Crisis,D23,No,No,5,Elms-Old Rexdale,5,Elms-Old Rexdale (5)
236,236,1282385,NA,2014,January,Monday,1,Person in Crisis,D22,No,No,11,Eringate-Centennial-West Deane,11,Eringate-Centennial-West Deane (11)
237,237,1286284,NA,2014,January,Monday,16,Person in Crisis,D43,Yes,Yes,135,Morningside,135,Morningside (135)
238,238,1282301,NA,2014,January,Monday,0,Overdose,D11,No,No,171,Junction-Wallace Emerson,93,Dovercourt-Wallace Emerson-Junction (93)
239,239,1285962,NA,2014,January,Monday,15,Person in Crisis,D13,No,No,110,Keelesdale-Eglinton West,110,Keelesdale-Eglinton West (110)
240,240,1283459,NA,2014,January,Monday,8,Overdose,D55,Yes,No,70,South Riverdale,70,South Riverdale (70)
241,241,1287958,NA,2014,January,Monday,22,Suicide-related,D43,No,No,136,West Hill,136,West Hill (136)
242,242,1284431,NA,2014,January,Monday,11,Person in Crisis,D32,No,No,105,Lawrence Park North,105,Lawrence Park North (105)
243,243,1286262,NA,2014,January,Monday,16,Person in Crisis,D41,No,No,126,Dorset Park,126,Dorset Park (126)
244,244,1286319,NA,2014,January,Monday,17,Person in Crisis,D51,Yes,No,167,Church-Wellesley,75,Church-Yonge Corridor (75)
245,245,1284050,NA,2014,January,Monday,10,Person in Crisis,D33,No,No,52,Bayview Village,52,Bayview Village (52)
246,246,1284028,NA,2014,January,Monday,10,Person in Crisis,D43,No,No,136,West Hill,136,West Hill (136)
247,247,1287138,NA,2014,January,Monday,19,Person in Crisis,D33,No,No,43,Victoria Village,43,Victoria Village (43)
248,248,1283503,NA,2014,January,Monday,8,Person in Crisis,D13,No,No,107,Oakwood Village,107,Oakwood Village (107)
249,249,1284197,NA,2014,January,Monday,10,Person in Crisis,D14,Yes,Yes,78,Kensington-Chinatown,78,Kensington-Chinatown (78)
250,250,1282253,NA,2014,January,Monday,0,Person in Crisis,D53,No,No,55,Thorncliffe Park,55,Thorncliffe Park (55)
251,251,1283407,NA,2014,January,Monday,8,Person in Crisis,D51,Yes,Yes,168,Downtown Yonge East,75,Church-Yonge Corridor (75)
252,252,1284795,NA,2014,January,Monday,12,Suicide-related,D43,Yes,Yes,135,Morningside,135,Morningside (135)
253,253,1285954,NA,2014,January,Monday,15,Person in Crisis,D55,Yes,Yes,68,North Riverdale,68,North Riverdale (68)
254,254,1285834,NA,2014,January,Monday,15,Overdose,D23,No,No,1,West Humber-Clairville,1,West Humber-Clairville (1)
255,255,1285576,NA,2014,January,Monday,14,Person in Crisis,D41,No,No,119,Wexford/Maryvale,119,Wexford/Maryvale (119)
256,256,1286589,NA,2014,January,Monday,17,Person in Crisis,D52,No,No,170,Yonge-Bay Corridor,76,Bay Street Corridor (76)
257,257,1283511,NA,2014,January,Monday,8,Person in Crisis,D32,No,No,36,Newtonbrook West,36,Newtonbrook West (36)
258,258,1284098,NA,2014,January,Monday,10,Suicide-related,D31,No,No,27,York University Heights,27,York University Heights (27)
259,259,1286419,NA,2014,January,Monday,17,Suicide-related,D12,Yes,No,113,Weston,113,Weston (113)
260,260,1282471,NA,2014,January,Monday,1,Person in Crisis,D55,No,No,62,East End-Danforth,62,East End-Danforth (62)
261,261,1284402,NA,2014,January,Monday,11,Person in Crisis,D12,No,No,111,Rockcliffe-Smythe,111,Rockcliffe-Smythe (111)
262,262,1282368,NA,2014,January,Monday,1,Suicide-related,D11,No,No,90,Junction Area,90,Junction Area (90)
263,263,1286289,NA,2014,January,Monday,16,Person in Crisis,D55,Yes,No,63,The Beaches,63,The Beaches (63)
264,264,1288062,NA,2014,January,Monday,23,Overdose,D52,No,No,170,Yonge-Bay Corridor,76,Bay Street Corridor (76)
265,265,1282379,NA,2014,January,Monday,1,Suicide-related,D51,No,No,168,Downtown Yonge East,75,Church-Yonge Corridor (75)
266,266,1283688,NA,2014,January,Monday,9,Person in Crisis,D13,No,No,94,Wychwood,94,Wychwood (94)
267,267,1287880,NA,2014,January,Monday,22,Person in Crisis,D14,Yes,Yes,162,West Queen West,82,Niagara (82)
268,268,1286811,NA,2014,January,Monday,18,Suicide-related,D14,No,No,79,University,79,University (79)
269,269,1287600,NA,2014,January,Monday,21,Person in Crisis,D54,No,No,62,East End-Danforth,62,East End-Danforth (62)
270,270,1282406,NA,2014,January,Monday,1,Suicide-related,D23,No,No,6,Kingsview Village-The Westway,6,Kingsview Village-The Westway (6)
271,271,1286564,NA,2014,January,Monday,17,Person in Crisis,D23,No,No,5,Elms-Old Rexdale,5,Elms-Old Rexdale (5)
272,272,1287373,NA,2014,January,Monday,20,Suicide-related,D55,No,No,70,South Riverdale,70,South Riverdale (70)
273,273,1284348,NA,2014,January,Monday,11,Overdose,D23,Yes,Yes,7,Willowridge-Martingrove-Richview,7,Willowridge-Martingrove-Richview (7)
274,274,1285267,NA,2014,January,Monday,13,Person in Crisis,D43,No,No,136,West Hill,136,West Hill (136)
275,275,1287203,NA,2014,January,Monday,19,Person in Crisis,D23,Yes,Yes,8,Humber Heights-Westmount,8,Humber Heights-Westmount (8)
276,276,1284673,NA,2014,January,Monday,12,Person in Crisis,D14,No,No,164,Wellington Place,77,Waterfront Communities-The Island (77)
277,277,1282810,NA,2014,January,Monday,4,Person in Crisis,D52,No,No,78,Kensington-Chinatown,78,Kensington-Chinatown (78)
278,278,1284399,NA,2014,January,Monday,11,Person in Crisis,D41,No,No,125,Ionview,125,Ionview (125)
279,279,1285050,NA,2014,January,Monday,13,Person in Crisis,D14,No,No,163,Fort York-Liberty Village,82,Niagara (82)
280,280,1283713,NA,2014,January,Monday,9,Suicide-related,D53,No,No,98,Rosedale-Moore Park,98,Rosedale-Moore Park (98)
281,281,1286244,NA,2014,January,Monday,16,Suicide-related,D14,No,No,84,Little Portugal,84,Little Portugal (84)
282,282,1285868,NA,2014,January,Monday,15,Person in Crisis,D52,Yes,Yes,170,Yonge-Bay Corridor,76,Bay Street Corridor (76)
283,283,1286808,NA,2014,January,Monday,18,Suicide-related,D23,No,No,5,Elms-Old Rexdale,5,Elms-Old Rexdale (5)
284,284,1282384,NA,2014,January,Monday,1,Suicide-related,D22,No,No,10,Princess-Rosethorn,10,Princess-Rosethorn (10)
285,285,1282592,NA,2014,January,Monday,2,Suicide-related,D51,Yes,No,167,Church-Wellesley,75,Church-Yonge Corridor (75)
286,286,1284061,NA,2014,January,Monday,10,Suicide-related,D14,No,No,78,Kensington-Chinatown,78,Kensington-Chinatown (78)
287,287,1285387,NA,2014,January,Monday,14,Overdose,D32,Yes,No,31,Yorkdale-Glen Park,31,Yorkdale-Glen Park (31)
288,288,1284746,NA,2014,January,Monday,12,Person in Crisis,D41,No,No,119,Wexford/Maryvale,119,Wexford/Maryvale (119)
289,289,1287264,NA,2014,January,Monday,20,Suicide-related,D23,No,No,6,Kingsview Village-The Westway,6,Kingsview Village-The Westway (6)
290,290,1285833,NA,2014,January,Monday,15,Person in Crisis,D51,No,No,168,Downtown Yonge East,75,Church-Yonge Corridor (75)
291,291,1284930,NA,2014,January,Monday,12,Suicide-related,D33,Yes,Yes,42,Banbury-Don Mills,42,Banbury-Don Mills (42)
292,292,1283894,NA,2014,January,Monday,9,Person in Crisis,D43,No,No,139,Scarborough Village,139,Scarborough Village (139)
293,293,1286083,NA,2014,January,Monday,16,Suicide-related,D14,Yes,Yes,81,Trinity-Bellwoods,81,Trinity-Bellwoods (81)
294,294,1283718,NA,2014,January,Monday,9,Suicide-related,D13,Yes,Yes,96,Casa Loma,96,Casa Loma (96)
295,295,1283435,NA,2014,January,Monday,8,Suicide-related,D43,No,No,136,West Hill,136,West Hill (136)
296,296,1285896,NA,2014,January,Monday,15,Suicide-related,D14,No,No,85,South Parkdale,85,South Parkdale (85)
297,297,1287817,NA,2014,January,Monday,22,Suicide-related,D23,No,No,5,Elms-Old Rexdale,5,Elms-Old Rexdale (5)
298,298,1285641,NA,2014,January,Monday,14,Person in Crisis,D52,Yes,No,78,Kensington-Chinatown,78,Kensington-Chinatown (78)
299,299,1285861,NA,2014,January,Monday,15,Person in Crisis,D41,Yes,Yes,122,Birchcliffe-Cliffside,122,Birchcliffe-Cliffside (122)
300,300,1286203,NA,2014,January,Monday,16,Person in Crisis,D54,No,No,44,Flemingdon Park,44,Flemingdon Park (44)
301,301,1285508,NA,2014,January,Monday,14,Person in Crisis,D55,No,No,65,Greenwood-Coxwell,65,Greenwood-Coxwell (65)
302,302,1284105,NA,2014,January,Monday,10,Person in Crisis,D51,No,No,168,Downtown Yonge East,75,Church-Yonge Corridor (75)
303,303,1285367,NA,2014,January,Monday,14,Suicide-related,D11,No,No,87,High Park-Swansea,87,High Park-Swansea (87)
304,304,1282775,NA,2014,January,Monday,4,Suicide-related,D31,No,No,155,Downsview,26,Downsview-Roding-CFB (26)
305,305,1285317,NA,2014,January,Monday,13,Person in Crisis,D52,No,No,170,Yonge-Bay Corridor,76,Bay Street Corridor (76)
306,306,1292364,1389-07-08,2014,January,Tuesday,16,Person in Crisis,D42,No,No,118,Tam O'Shanter-Sullivan,118,Tam O'Shanter-Sullivan (118)
307,307,1292529,1389-07-08,2014,January,Tuesday,16,Suicide-related,D42,No,No,146,Malvern East,132,Malvern (132)
308,308,1291076,1389-07-08,2014,January,Tuesday,12,Suicide-related,D51,Yes,No,73,Moss Park,73,Moss Park (73)
309,309,1291896,1389-07-08,2014,January,Tuesday,15,Suicide-related,D13,No,No,109,Caledonia-Fairbank,109,Caledonia-Fairbank (109)
310,310,1289569,1389-07-08,2014,January,Tuesday,8,Person in Crisis,D13,No,No,106,Humewood-Cedarvale,106,Humewood-Cedarvale (106)
311,311,1291137,1389-07-08,2014,January,Tuesday,13,Person in Crisis,D11,No,No,89,Runnymede-Bloor West Village,89,Runnymede-Bloor West Village (89)
312,312,1293509,1389-07-08,2014,January,Tuesday,20,Suicide-related,D13,Yes,Yes,107,Oakwood Village,107,Oakwood Village (107)
313,313,1292312,1389-07-08,2014,January,Tuesday,16,Suicide-related,D14,Yes,Yes,79,University,79,University (79)
314,314,1291015,1389-07-08,2014,January,Tuesday,12,Person in Crisis,D14,Yes,Yes,79,University,79,University (79)
315,315,1290810,1389-07-08,2014,January,Tuesday,12,Overdose,D41,Yes,No,124,Kennedy Park,124,Kennedy Park (124)
316,316,1288521,1389-07-08,2014,January,Tuesday,2,Person in Crisis,D13,No,No,107,Oakwood Village,107,Oakwood Village (107)
317,317,1288256,1389-07-08,2014,January,Tuesday,0,Person in Crisis,D22,Yes,Yes,159,Etobicoke City Centre,14,Islington-City Centre West (14)
318,318,1292662,1389-07-08,2014,January,Tuesday,17,Person in Crisis,D51,No,No,73,Moss Park,73,Moss Park (73)
319,319,1289011,1389-07-08,2014,January,Tuesday,5,Person in Crisis,D54,No,No,61,Taylor-Massey,61,Taylor-Massey (61)
320,320,1292255,1389-07-08,2014,January,Tuesday,16,Suicide-related,D51,No,No,74,North St.James Town,74,North St.James Town (74)
321,321,1292405,1389-07-08,2014,January,Tuesday,16,Suicide-related,D53,No,No,95,Annex,95,Annex (95)
322,322,1288518,1389-07-08,2014,January,Tuesday,2,Suicide-related,D32,Yes,Yes,35,Westminster-Branson,35,Westminster-Branson (35)
323,323,1289065,1389-07-08,2014,January,Tuesday,5,Suicide-related,D43,No,No,135,Morningside,135,Morningside (135)
324,324,1292985,1389-07-08,2014,January,Tuesday,18,Person in Crisis,D54,No,No,61,Taylor-Massey,61,Taylor-Massey (61)
325,325,1290496,1389-07-08,2014,January,Tuesday,11,Person in Crisis,D22,Yes,Yes,158,Islington,14,Islington-City Centre West (14)
326,326,1291240,1389-07-08,2014,January,Tuesday,13,Suicide-related,D55,No,No,70,South Riverdale,70,South Riverdale (70)
327,327,1288699,1389-07-08,2014,January,Tuesday,3,Person in Crisis,D51,No,No,169,Bay-Cloverhill,76,Bay Street Corridor (76)
328,328,1288549,1389-07-08,2014,January,Tuesday,2,Person in Crisis,D41,No,No,124,Kennedy Park,124,Kennedy Park (124)
329,329,1294114,1389-07-08,2014,January,Tuesday,22,Suicide-related,D11,Yes,No,87,High Park-Swansea,87,High Park-Swansea (87)
330,330,1292240,1389-07-08,2014,January,Tuesday,15,Suicide-related,D43,Yes,No,135,Morningside,135,Morningside (135)
331,331,1292658,1389-07-08,2014,January,Tuesday,17,Person in Crisis,D52,Yes,No,170,Yonge-Bay Corridor,76,Bay Street Corridor (76)
332,332,1294030,1389-07-08,2014,January,Tuesday,21,Person in Crisis,D14,No,No,78,Kensington-Chinatown,78,Kensington-Chinatown (78)
333,333,1289515,1389-07-08,2014,January,Tuesday,8,Person in Crisis,D42,No,No,130,Milliken,130,Milliken (130)
334,334,1292247,1389-07-08,2014,January,Tuesday,15,Person in Crisis,D32,Yes,No,35,Westminster-Branson,35,Westminster-Branson (35)
335,335,1289113,1389-07-08,2014,January,Tuesday,6,Person in Crisis,D11,No,No,90,Junction Area,90,Junction Area (90)
336,336,1291773,1389-07-08,2014,January,Tuesday,14,Person in Crisis,D31,No,No,25,Glenfield-Jane Heights,25,Glenfield-Jane Heights (25)
337,337,1291315,1389-07-08,2014,January,Tuesday,13,Person in Crisis,D23,No,No,1,West Humber-Clairville,1,West Humber-Clairville (1)
338,338,1291705,1389-07-08,2014,January,Tuesday,14,Suicide-related,D32,No,No,105,Lawrence Park North,105,Lawrence Park North (105)
339,339,1289271,1389-07-08,2014,January,Tuesday,7,Person in Crisis,D42,Yes,Yes,129,Agincourt North,129,Agincourt North (129)
340,340,1292785,1389-07-08,2014,January,Tuesday,17,Person in Crisis,D51,No,No,168,Downtown Yonge East,75,Church-Yonge Corridor (75)
341,341,1293698,1389-07-08,2014,January,Tuesday,20,Person in Crisis,D53,No,No,102,Forest Hill North,102,Forest Hill North (102)
342,342,1291905,1389-07-08,2014,January,Tuesday,15,Suicide-related,D14,No,No,81,Trinity-Bellwoods,81,Trinity-Bellwoods (81)
343,343,1290431,1389-07-08,2014,January,Tuesday,10,Suicide-related,D31,No,No,24,Black Creek,24,Black Creek (24)
344,344,1291669,1389-07-08,2014,January,Tuesday,14,Person in Crisis,D53,No,No,95,Annex,95,Annex (95)
345,345,1290390,1389-07-08,2014,January,Tuesday,10,Person in Crisis,D54,Yes,Yes,44,Flemingdon Park,44,Flemingdon Park (44)
346,346,1288560,1389-07-08,2014,January,Tuesday,2,Suicide-related,D13,Yes,Yes,95,Annex,95,Annex (95)
347,347,1293814,1389-07-08,2014,January,Tuesday,21,Person in Crisis,D51,Yes,Yes,168,Downtown Yonge East,75,Church-Yonge Corridor (75)
348,348,1290538,1389-07-08,2014,January,Tuesday,11,Person in Crisis,D43,No,No,123,Cliffcrest,123,Cliffcrest (123)
349,349,1291139,1389-07-08,2014,January,Tuesday,13,Person in Crisis,D54,Yes,Yes,68,North Riverdale,68,North Riverdale (68)
350,350,1292982,1389-07-08,2014,January,Tuesday,18,Person in Crisis,D14,No,No,164,Wellington Place,77,Waterfront Communities-The Island (77)
351,351,1292778,1389-07-08,2014,January,Tuesday,17,Person in Crisis,D13,Yes,Yes,108,Briar Hill-Belgravia,108,Briar Hill-Belgravia (108)
352,352,1288572,1389-07-08,2014,January,Tuesday,2,Person in Crisis,D52,No,No,170,Yonge-Bay Corridor,76,Bay Street Corridor (76)
353,353,1289212,1389-07-08,2014,January,Tuesday,6,Person in Crisis,D42,No,No,148,East L'Amoreaux,117,L'Amoreaux (117)
354,354,1290897,1389-07-08,2014,January,Tuesday,12,Person in Crisis,D14,Yes,No,84,Little Portugal,84,Little Portugal (84)
355,355,1291254,1389-07-08,2014,January,Tuesday,13,Person in Crisis,D51,No,No,73,Moss Park,73,Moss Park (73)
356,356,1288750,1389-07-08,2014,January,Tuesday,3,Person in Crisis,D14,No,No,81,Trinity-Bellwoods,81,Trinity-Bellwoods (81)
357,357,1292082,1389-07-08,2014,January,Tuesday,15,Person in Crisis,D14,No,No,162,West Queen West,82,Niagara (82)
358,358,1293945,1389-07-08,2014,January,Tuesday,21,Person in Crisis,D55,No,No,70,South Riverdale,70,South Riverdale (70)
359,359,1293779,1389-07-08,2014,January,Tuesday,21,Person in Crisis,D11,No,No,90,Junction Area,90,Junction Area (90)
360,360,1293540,1389-07-08,2014,January,Tuesday,20,Person in Crisis,D43,Yes,Yes,141,Golfdale-Cedarbrae-Woburn,137,Woburn (137)
361,361,1291754,1389-07-08,2014,January,Tuesday,14,Person in Crisis,D14,Yes,Yes,162,West Queen West,82,Niagara (82)
362,362,1291022,1389-07-08,2014,January,Tuesday,12,Person in Crisis,D55,No,No,62,East End-Danforth,62,East End-Danforth (62)
363,363,1292358,1389-07-08,2014,January,Tuesday,16,Suicide-related,D55,Yes,No,65,Greenwood-Coxwell,65,Greenwood-Coxwell (65)
364,364,1288338,1389-07-08,2014,January,Tuesday,0,Person in Crisis,D53,No,No,173,North Toronto,104,Mount Pleasant West (104)
365,365,1294201,1389-07-08,2014,January,Tuesday,22,Suicide-related,D42,Yes,No,147,L'Amoreaux West,117,L'Amoreaux (117)
366,366,1292357,1389-07-08,2014,January,Tuesday,16,Suicide-related,D33,No,No,47,Don Valley Village,47,Don Valley Village (47)
367,367,1291167,1389-07-08,2014,January,Tuesday,13,Person in Crisis,D54,No,No,57,Broadview North,57,Broadview North (57)
368,368,1296523,NA,2014,January,Wednesday,10,Suicide-related,D55,No,No,63,The Beaches,63,The Beaches (63)
369,369,1294505,NA,2014,January,Wednesday,0,Overdose,D32,No,No,39,Bedford Park-Nortown,39,Bedford Park-Nortown (39)
370,370,1294922,NA,2014,January,Wednesday,2,Person in Crisis,D11,No,No,88,High Park North,88,High Park North (88)
371,371,1295449,NA,2014,January,Wednesday,6,Suicide-related,D41,No,No,125,Ionview,125,Ionview (125)
372,372,1298262,NA,2014,January,Wednesday,15,Suicide-related,D51,No,No,73,Moss Park,73,Moss Park (73)
373,373,1296576,NA,2014,January,Wednesday,10,Suicide-related,D14,Yes,No,81,Trinity-Bellwoods,81,Trinity-Bellwoods (81)
374,374,1298914,NA,2014,January,Wednesday,17,Person in Crisis,D23,Yes,Yes,2,Mount Olive-Silverstone-Jamestown,2,Mount Olive-Silverstone-Jamestown (2)
375,375,1298062,NA,2014,January,Wednesday,14,Person in Crisis,D14,Yes,Yes,162,West Queen West,82,Niagara (82)
376,376,1295375,NA,2014,January,Wednesday,6,Person in Crisis,D31,No,No,155,Downsview,26,Downsview-Roding-CFB (26)
377,377,1299645,NA,2014,January,Wednesday,19,Suicide-related,D12,No,No,110,Keelesdale-Eglinton West,110,Keelesdale-Eglinton West (110)
378,378,1295062,NA,2014,January,Wednesday,4,Overdose,D22,No,No,13,Etobicoke West Mall,13,Etobicoke West Mall (13)
